RCPT_YR,CGG_CD,CGG_NM,STDG_CD,STDG_NM,LOTNO_SE,LOTNO_SE_NM,MNO,SNO,BLDG_NM,CTRT_DAY,THING_AMT,ARCH_AREA,LAND_AREA,FLR,RGHT_SE,RTRCN_DAY,ARCH_YR,BLDG_USG,DCLR_SE,OPBIZ_RESTAGNT_SGG_NM
2025,11500,강서구,10500,마곡동,1,대지,0784,0008,벨리오,2025-03-04,12700,20.58,31.29,10.0,,,2015,오피스텔,중개거래,서울 강서구
2025,11380,은평구,10700,응암동,1,대지,0749,0042,(749-42),2025-03-04,18500,29.14,11.0,1.0,,20250307,1986,연립다세대,중개거래,서울 은평구
2025,11230,동대문구,10900,휘경동,1,대지,0057,0000,주공1,2025-03-04,78500,84.29,0.0,16.0,,,2001,아파트,중개거래,서울 동대문구
2025,11350,노원구,10600,중계동,1,대지,0505,0000,경남,2025-03-04,79500,84.97,0.0,11.0,,,1989,아파트,중개거래,서울 노원구
2025,11350,노원구,10600,중계동,1,대지,0369,0000,주공2,2025-03-04,33500,44.52,0.0,3.0,,,1992,아파트,중개거래,서울 노원구
2025,11200,성동구,11500,성수동2가,1,대지,0609,0002,강변임광,2025-03-04,230000,84.69,0.0,13.0,,,2000,아파트,중개거래,"경기 성남시 수정구, 서울 성동구"
2025,11440,마포구,10900,염리동,1,대지,0533,0000,마포자이더센트리지(102동~112동),2025-03-04,148000,59.99,0.0,7.0,,,2022,아파트,중개거래,서울 마포구
2025,11545,금천구,10300,시흥동,1,대지,0794,0003,가온누리빌,2025-03-04,28500,58.17,35.0,2.0,,,2018,연립다세대,직거래,
2025,11290,성북구,11500,삼선동5가,1,대지,0043,0006,젬스톤빌리지,2025-03-04,24800,43.8,27.0,5.0,,,2014,연립다세대,중개거래,서울 성북구
2025,11380,은평구,10300,불광동,1,대지,0480,0290,대경아르체,2025-03-04,33000,42.13,25.0,6.0,,,2014,연립다세대,중개거래,서울 은평구
2025,11290,성북구,13300,정릉동,1,대지,0435,0000,중앙하이츠빌2단지,2025-03-04,58200,59.99,0.0,16.0,,,2005,아파트,중개거래,서울 성북구
2025,11590,동작구,10800,대방동,1,대지,0013,0043,대방빌라(13-43),2025-03-04,110000,60.04,62.0,1.0,,,1983,연립다세대,중개거래,"서울 동작구, 서울 용산구"
2025,11530,구로구,10700,개봉동,1,대지,0481,0000,현대,2025-03-04,81000,84.99,0.0,14.0,,,2001,아파트,중개거래,서울 구로구
2025,11380,은평구,10500,구산동,1,대지,0383,0000,(383-0),2025-03-04,14000,54.45,41.0,1.0,,,1986,연립다세대,직거래,
2025,11215,광진구,10400,광장동,1,대지,0566,0000,청구,2025-03-04,112000,59.95,0.0,7.0,,,1996,아파트,중개거래,서울 광진구
2025,11215,광진구,10300,구의동,1,대지,0611,0000,구의현대2단지,2025-03-04,160500,84.91,0.0,6.0,,,1996,아파트,중개거래,"서울 강남구, 서울 광진구"
2025,11620,관악구,10200,신림동,1,대지,1694,0000,신림현대,2025-03-04,83000,119.49,0.0,6.0,,,1993,아파트,중개거래,서울 관악구
2025,11500,강서구,10400,가양동,1,대지,1475,0000,강변,2025-03-04,52500,34.44,0.0,7.0,,,1992,아파트,중개거래,서울 강서구
2025,11590,동작구,10500,흑석동,1,대지,0327,0000,청호,2025-03-04,73300,59.85,0.0,5.0,,,1997,아파트,중개거래,서울 동작구
2025,11680,강남구,11200,자곡동,1,대지,0602,0000,강남자곡아이파크,2025-03-04,159000,84.96,0.0,2.0,,,2014,아파트,중개거래,서울 강남구
2025,11380,은평구,10600,대조동,1,대지,0186,0021,서경아파트,2025-03-04,28300,28.18,0.0,12.0,,,2017,아파트,직거래,
2025,11215,광진구,10300,구의동,1,대지,0668,0000,래미안파크스위트,2025-03-04,150000,84.98,0.0,5.0,,,2018,아파트,중개거래,서울 광진구
2025,11350,노원구,10500,상계동,1,대지,1055,0000,상계1차현대아파트,2025-03-04,56900,83.92,0.0,8.0,,,1993,아파트,중개거래,"경기 고양시 일산동구, 서울 노원구"
2025,11290,성북구,13800,장위동,1,대지,0323,0000,꿈의숲아이파크,2025-03-04,100000,59.1,0.0,24.0,,20250317,2022,아파트,중개거래,서울 성북구
2025,11710,송파구,10800,문정동,1,대지,0652,0005,문정 아이파크,2025-03-04,21000,22.89,33.65,16.0,,,2017,오피스텔,중개거래,서울 송파구
2025,11170,용산구,13300,서빙고동,1,대지,0296,0000,금호베스트빌1,2025-03-04,172000,84.94,0.0,8.0,,,2002,아파트,중개거래,서울 용산구
2025,11680,강남구,10800,논현동,1,대지,0106,0000,펜트힐캐스케이드,2025-03-04,133729,43.04,0.0,4.0,분양권,,0,아파트,중개거래,서울 강남구
2025,11410,서대문구,12000,남가좌동,1,대지,0388,0000,DMC센트럴아이파크,2025-03-04,117700,84.9,0.0,16.0,,,2018,아파트,중개거래,"서울 서대문구, 서울 양천구"
2025,11230,동대문구,10400,전농동,1,대지,0601,0002,에스앤제이프리미안,2025-03-04,12500,17.977,30.9987,12.0,,,2017,오피스텔,직거래,
2025,11500,강서구,10300,화곡동,1,대지,1045,0038,동성베스트빌,2025-03-04,26500,45.04,23.0,4.0,,,2002,연립다세대,중개거래,서울 강서구
2025,11650,서초구,10300,우면동,1,대지,0773,0000,서초힐스,2025-03-04,154000,84.95,0.0,17.0,,,2012,아파트,중개거래,"경기 화성시, 서울 서초구"
2025,11680,강남구,10100,역삼동,1,대지,0828,0028,EGSoulLeader,2025-03-04,22500,17.19,0.0,9.0,,,2012,아파트,중개거래,서울 강남구
2025,11440,마포구,10400,도화동,1,대지,0550,0000,삼성,2025-03-04,179000,136.1,0.0,5.0,,,1997,아파트,중개거래,서울 마포구
2025,11530,구로구,10100,신도림동,1,대지,0646,0000,대림e-편한세상4,2025-03-04,166850,117.74,0.0,12.0,,,2003,아파트,중개거래,서울 구로구
2025,11110,종로구,17500,숭인동,,,,,,2025-03-04,45000,69.42,119.0,0.0,,,1911,단독다가구,직거래,
2025,11290,성북구,13800,장위동,1,대지,0319,0000,꿈의숲코오롱하늘채,2025-03-04,79500,59.35,0.0,2.0,,,2017,아파트,중개거래,서울 성북구
2025,11260,중랑구,10100,면목동,1,대지,1538,0000,주함해븐빌,2025-03-04,25000,25.68,15.0,3.0,,,2017,연립다세대,중개거래,서울 중랑구
2025,11710,송파구,10400,송파동,1,대지,0151,0000,2차한양아파트,2025-03-04,166000,146.96,0.0,11.0,,,1984,아파트,직거래,
2025,11680,강남구,10100,역삼동,1,대지,0740,0007,역삼파크빌(740-7),2025-03-04,18000,16.38,12.0,5.0,,,2013,연립다세대,중개거래,서울 강남구
2025,11200,성동구,10800,응봉동,1,대지,0264,0087,노블레스빌라13동,2025-03-04,36000,59.79,19.0,1.0,,,2001,연립다세대,중개거래,"서울 서초구, 서울 성동구"
2025,11230,동대문구,10600,장안동,1,대지,0329,0002,장안힐스테이트,2025-03-04,84700,59.928,0.0,5.0,,,2007,아파트,중개거래,서울 동대문구
2025,11590,동작구,10700,사당동,1,대지,0249,0057,249-57,2025-03-04,62000,47.7,28.0,3.0,,,2017,연립다세대,중개거래,서울 동작구
2025,11740,강동구,10700,암사동,1,대지,0509,0000,선사현대아파트,2025-03-04,105500,72.85,0.0,18.0,,,2000,아파트,중개거래,서울 강동구
2025,11710,송파구,10400,송파동,1,대지,0166,0000,가락삼익맨숀,2025-03-04,210000,151.508,0.0,8.0,,,1984,아파트,중개거래,서울 송파구
2025,11200,성동구,10900,금호동1가,1,대지,0633,0000,벽산,2025-03-04,106500,59.9,0.0,14.0,,,2001,아파트,중개거래,서울 성동구
2025,11290,성북구,13400,길음동,1,대지,1279,0000,길음뉴타운1단지(래미안길음1차),2025-03-04,103000,114.98,0.0,16.0,,,2003,아파트,중개거래,서울 성북구
2025,11530,구로구,10600,고척동,1,대지,0057,0009,산업인,2025-03-04,22500,47.24,0.0,1.0,,,1976,아파트,중개거래,서울 구로구
2025,11500,강서구,10300,화곡동,1,대지,1033,0002,더클래식,2025-03-04,25000,29.34,18.0,2.0,,,2018,연립다세대,중개거래,서울 강서구
2025,11710,송파구,10500,석촌동,1,대지,0285,0000,잠실한솔,2025-03-04,130400,59.86,0.0,13.0,,,2000,아파트,중개거래,서울 송파구
2025,11680,강남구,10600,대치동,1,대지,1030,0000,대치르엘,2025-03-04,265000,59.954,0.0,1.0,,,2021,아파트,중개거래,서울 강남구
2025,11710,송파구,10200,신천동,1,대지,0017,0000,파크리오,2025-03-04,293000,121.63,0.0,8.0,,,2008,아파트,중개거래,서울 송파구
2025,11215,광진구,10400,광장동,1,대지,0582,0000,광장힐스테이트,2025-03-04,175000,59.99,0.0,8.0,,,2012,아파트,중개거래,서울 광진구
2025,11470,양천구,10300,신월동,1,대지,0523,0026,효성쉐르빌,2025-03-04,26800,52.41,29.0,5.0,,,2017,연립다세대,중개거래,서울 양천구
2025,11530,구로구,10700,개봉동,1,대지,0489,0000,개봉동현대아이파크,2025-03-04,89500,84.98,0.0,14.0,,,2006,아파트,중개거래,서울 구로구
2025,11200,성동구,10200,하왕십리동,1,대지,1066,0000,텐즈힐(1단지),2025-03-04,174000,84.96,0.0,22.0,,,2015,아파트,중개거래,서울 동대문구
2025,11380,은평구,10700,응암동,1,대지,0070,0005,다원쉐르빌,2025-03-04,26500,51.01,30.0,4.0,,,2013,연립다세대,중개거래,서울 은평구
2025,11140,중구,16900,의주로1가,1,대지,0025,0010,바비엥-2,2025-03-04,32000,46.29,67.87,11.0,,,2005,오피스텔,중개거래,서울 중구
2025,11440,마포구,10200,공덕동,1,대지,0043,0000,공덕2삼성래미안,2025-03-04,132500,59.97,0.0,15.0,,,2004,아파트,중개거래,서울 마포구
2025,11215,광진구,10100,중곡동,1,대지,0293,0010,우송빌리지,2025-03-04,20000,52.54,21.0,4.0,,,1993,연립다세대,직거래,
2025,11440,마포구,10200,공덕동,1,대지,0043,0000,공덕2삼성래미안,2025-03-04,133000,59.97,0.0,8.0,,20250310,2004,아파트,중개거래,서울 마포구
2025,11530,구로구,10700,개봉동,1,대지,0318,0019,하나아이파크빌,2025-03-04,19000,29.99,17.0,3.0,,,2016,연립다세대,중개거래,서울 구로구
2025,11230,동대문구,10500,답십리동,1,대지,0042,0000,동답한신,2025-03-04,37000,35.45,0.0,4.0,,,1992,아파트,중개거래,"서울 동대문구, 서울 성동구"
2025,11620,관악구,10200,신림동,1,대지,0378,0026,엘림하우스,2025-03-04,65000,54.77,30.0,3.0,,,2003,연립다세대,중개거래,서울 관악구
2025,11380,은평구,10500,구산동,1,대지,0308,0146,고은명가,2025-03-04,22700,31.04,18.0,5.0,,,2017,연립다세대,직거래,
2025,11740,강동구,10700,암사동,1,대지,0509,0000,선사현대아파트,2025-03-04,124700,83.79,0.0,17.0,,,2000,아파트,중개거래,"서울 강동구, 서울 영등포구"
2025,11680,강남구,10800,논현동,1,대지,0105,0000,동현아파트1~6,2025-03-04,233000,84.92,0.0,8.0,,,1985,아파트,중개거래,"서울 강남구, 서울 강동구"
2025,11500,강서구,10500,마곡동,1,대지,0795,0002,마곡아이파크,2025-03-04,16000,24.22,35.36,10.0,,,2016,오피스텔,중개거래,서울 강서구
2025,11710,송파구,10100,잠실동,1,대지,0312,0000,다움리치빌,2025-03-04,32000,25.75,15.0,2.0,,,2017,연립다세대,직거래,
2025,11530,구로구,10700,개봉동,1,대지,0335,0022,예은파크힐,2025-03-04,15500,49.42,28.0,5.0,,,2009,연립다세대,중개거래,서울 구로구
2025,11710,송파구,10400,송파동,1,대지,0166,0000,가락삼익맨숀,2025-03-04,170000,84.828,0.0,8.0,,,1984,아파트,중개거래,서울 송파구
2025,11710,송파구,10200,신천동,1,대지,0007,0000,장미1,2025-03-04,270000,99.0,0.0,4.0,,,1979,아파트,중개거래,서울 송파구
2025,11305,강북구,10300,수유동,1,대지,0472,0216,SEONG-JINPARKVILL,2025-03-04,32000,55.98,36.0,5.0,,,2018,연립다세대,직거래,
2025,11305,강북구,10300,수유동,1,대지,0273,0036,"혁구하이츠빌라(1,2동)",2025-03-04,15000,38.07,19.0,3.0,,,1993,연립다세대,중개거래,서울 강북구
2025,11530,구로구,10700,개봉동,1,대지,0472,0000,두산,2025-03-04,49500,59.69,0.0,13.0,,,1997,아파트,중개거래,서울 구로구
2025,11545,금천구,10200,독산동,1,대지,0894,0020,힐탑,2025-03-04,36500,69.68,0.0,2.0,,,2004,아파트,중개거래,서울 금천구
2025,11740,강동구,10900,천호동,1,대지,0016,0008,그린스위트,2025-03-04,31300,41.82,27.0,2.0,,,2016,연립다세대,중개거래,서울 강동구
2025,11620,관악구,10200,신림동,1,대지,1704,0001,주공1,2025-03-04,43000,59.5,0.0,12.0,,,1995,아파트,중개거래,서울 관악구
2025,11290,성북구,13900,석관동,1,대지,0010,0000,두산,2025-03-04,70800,59.97,0.0,15.0,,,1998,아파트,중개거래,"서울 성북구, 서울 송파구"
2025,11200,성동구,10900,금호동1가,1,대지,0633,0000,벽산,2025-03-04,120000,114.57,0.0,3.0,,,2001,아파트,직거래,
2025,11650,서초구,10800,서초동,1,대지,1301,0006,래미안서초스위트,2025-03-04,145000,59.995,0.0,25.0,,,2009,아파트,직거래,
2025,11620,관악구,10100,봉천동,1,대지,1706,0000,봉천우성,2025-03-04,74000,59.76,0.0,21.0,,,2000,아파트,중개거래,서울 관악구
2025,11140,중구,16300,흥인동,1,대지,0091,0000,(91),2025-03-04,14400,22.18,34.08,15.0,,,2013,오피스텔,중개거래,서울 중구
2025,11110,종로구,17300,명륜3가,,,,,,2025-03-04,225000,408.18,197.0,0.0,,20250305,1994,단독다가구,중개거래,서울 종로구
2025,11320,도봉구,10700,창동,1,대지,0804,0000,대우,2025-03-04,52000,59.86,0.0,4.0,,,1995,아파트,중개거래,서울 도봉구
2025,11680,강남구,10600,대치동,1,대지,0511,0000,한보미도맨션2,2025-03-04,340000,84.96,0.0,4.0,,,1985,아파트,중개거래,"경기 안양시 동안구, 서울 강남구"
2025,11440,마포구,10200,공덕동,1,대지,0043,0000,공덕2삼성래미안,2025-03-04,133000,59.97,0.0,8.0,,,2004,아파트,중개거래,서울 마포구
2025,11140,중구,16200,신당동,,,,,,2025-03-04,60000,109.27,56.0,0.0,,,1994,단독다가구,중개거래,서울 중구
2025,11740,강동구,10300,상일동,1,대지,0519,0000,고덕아르테온,2025-03-04,149000,59.98,0.0,11.0,,,2020,아파트,중개거래,서울 강동구
2025,11200,성동구,10200,하왕십리동,1,대지,0890,0103,상왕아파트,2025-03-04,51500,54.0,0.0,4.0,,,2002,아파트,중개거래,서울 성동구
2025,11380,은평구,10500,구산동,1,대지,0366,0019,가운팰리스(구산),2025-03-04,33100,49.89,31.0,6.0,,,2020,연립다세대,직거래,
2025,11305,강북구,10300,수유동,1,대지,0056,0129,에이치홈,2025-03-04,21000,29.42,18.0,4.0,,,2017,연립다세대,중개거래,서울 강북구
2025,11440,마포구,10200,공덕동,1,대지,0464,0000,래미안공덕4차,2025-03-04,135500,59.9,0.0,1.0,,,2005,아파트,중개거래,서울 마포구
2025,11440,마포구,12300,망원동,1,대지,0439,0010,로얄센터빌,2025-03-04,50500,55.45,33.0,3.0,,,2016,연립다세대,중개거래,서울 마포구
2025,11440,마포구,10200,공덕동,1,대지,0464,0000,래미안공덕4차,2025-03-04,135500,59.9,0.0,1.0,,20250310,2005,아파트,중개거래,서울 마포구
2025,11140,중구,16200,신당동,1,대지,0842,0000,약수하이츠,2025-03-04,111000,57.63,0.0,5.0,,,1999,아파트,중개거래,서울 중구
2025,11590,동작구,10700,사당동,1,대지,0105,0000,극동(105),2025-03-04,92500,51.57,0.0,4.0,,,1993,아파트,중개거래,서울 동작구
2025,11350,노원구,10600,중계동,1,대지,0505,0000,롯데(505),2025-03-04,77500,84.97,0.0,1.0,,,1989,아파트,중개거래,서울 노원구
2025,11470,양천구,10100,신정동,1,대지,0333,0000,대림,2025-03-04,107000,84.89,0.0,15.0,,,1992,아파트,중개거래,서울 양천구
2025,11320,도봉구,10500,쌍문동,1,대지,0460,0184,진주빌라(460-184),2025-03-04,12300,32.04,20.0,3.0,,20250319,1991,연립다세대,중개거래,서울 도봉구
2025,11530,구로구,10600,고척동,1,대지,0296,0000,대우,2025-03-04,53300,59.96,0.0,3.0,,,1999,아파트,중개거래,서울 구로구
2025,11320,도봉구,10700,창동,1,대지,0829,0000,북한산일진파크,2025-03-04,32000,53.09,25.0,3.0,,,2016,연립다세대,중개거래,서울 강북구
2025,11560,영등포구,11800,도림동,1,대지,0819,0000,대우미래사랑,2025-03-04,14500,29.57,41.36,2.0,,,2004,오피스텔,중개거래,서울 영등포구
2025,11530,구로구,10700,개봉동,1,대지,0478,0000,한진,2025-03-04,49800,59.95,0.0,9.0,,,2000,아파트,중개거래,서울 구로구
2025,11500,강서구,10300,화곡동,1,대지,1033,0002,더클래식,2025-03-04,25000,29.34,18.0,2.0,,,2018,연립다세대,중개거래,서울 강서구
2025,11290,성북구,13300,정릉동,1,대지,0435,0000,중앙하이츠빌2단지,2025-03-04,58200,59.99,0.0,16.0,,20250305,2005,아파트,중개거래,서울 성북구
2025,11230,동대문구,10500,답십리동,1,대지,0990,0000,두산,2025-03-04,83300,84.83,0.0,12.0,,,2000,아파트,중개거래,서울 동대문구
2025,11530,구로구,10300,가리봉동,1,대지,0110,0005,유송가인빌,2025-03-04,40000,47.12,33.0,2.0,,,2021,연립다세대,중개거래,서울 구로구
2025,11680,강남구,11200,자곡동,1,대지,0686,0000,강남한양수자인(4단지),2025-03-04,160000,84.99,0.0,8.0,,,2014,아파트,중개거래,서울 강남구
2025,11260,중랑구,10100,면목동,1,대지,0576,0002,사랑채,2025-03-04,41000,29.23,18.0,6.0,,,2022,연립다세대,직거래,
2025,11740,강동구,10100,명일동,1,대지,0359,0000,래미안솔베뉴,2025-03-04,136000,59.11,0.0,3.0,,,2019,아파트,중개거래,서울 강동구
2025,11560,영등포구,13200,신길동,1,대지,0065,0021,프리가,2025-03-04,11000,18.07,28.45,3.0,,,2013,오피스텔,중개거래,서울 영등포구
2025,11590,동작구,10700,사당동,1,대지,0105,0000,극동(105),2025-03-04,99500,59.25,0.0,6.0,,,1993,아파트,중개거래,서울 동작구
2025,11200,성동구,10700,행당동,1,대지,0346,0000,행당한진타운,2025-03-04,135000,84.71,0.0,16.0,,,2000,아파트,중개거래,서울 동대문구
2025,11200,성동구,11200,금호동4가,1,대지,0800,0000,대우,2025-03-04,140500,84.96,0.0,2.0,,,2001,아파트,중개거래,서울 성동구
2025,11230,동대문구,10600,장안동,1,대지,0382,0005,태솔아파트1차,2025-03-04,45500,58.71,0.0,4.0,,,2016,아파트,중개거래,서울 동대문구
2025,11620,관악구,10100,봉천동,1,대지,0649,0007,다솜빌,2025-03-04,35500,23.0,15.0,5.0,,,2023,연립다세대,직거래,
2025,11530,구로구,10800,오류동,1,대지,0346,0000,오류동푸르지오,2025-03-04,66400,84.936,0.0,4.0,,,2004,아파트,중개거래,서울 구로구
2025,11620,관악구,10100,봉천동,1,대지,0866,0006,덕산스테이트,2025-03-04,16900,18.53,26.01,8.0,,,2017,오피스텔,중개거래,서울 관악구
2025,11440,마포구,10100,아현동,1,대지,0777,0000,마포래미안푸르지오2단지,2025-03-04,150000,59.923,0.0,1.0,,20250319,2014,아파트,중개거래,서울 마포구
2025,11500,강서구,10300,화곡동,1,대지,1165,0000,강서힐스테이트,2025-03-04,148000,128.81,0.0,8.0,,,2015,아파트,중개거래,서울 강서구
2025,11440,마포구,12700,상암동,1,대지,1596,0000,"상암DMC푸르지오시티, S-City",2025-03-04,16500,18.24,28.5016,15.0,,,2017,오피스텔,중개거래,서울 마포구
2025,11215,광진구,10100,중곡동,1,대지,0259,0009,금강주택,2025-03-04,24500,44.27,31.0,2.0,,,1986,연립다세대,중개거래,서울 광진구
2025,11500,강서구,10600,내발산동,1,대지,0753,0000,마곡수명산파크4단지,2025-03-04,89500,59.84,0.0,11.0,,,2008,아파트,중개거래,서울 강서구
2025,11590,동작구,10200,상도동,1,대지,0903,0000,e편한세상상도노빌리티,2025-03-04,168000,84.97,0.0,11.0,,,2018,아파트,중개거래,"서울 강서구, 서울 동작구"
2025,11500,강서구,10900,방화동,1,대지,0814,0000,방화5,2025-03-04,40500,33.18,0.0,8.0,,,1994,아파트,중개거래,"서울 강서구, 서울 마포구"
2025,11650,서초구,10800,서초동,1,대지,1327,0027,강남역 한화오벨리스크,2025-03-04,34000,42.114,56.801,14.0,,,2003,오피스텔,중개거래,서울 강남구
2025,11530,구로구,10700,개봉동,1,대지,0331,0003,성부빌라A동(331-3),2025-03-04,23000,59.78,38.0,3.0,,,1997,연립다세대,중개거래,서울 구로구
2025,11740,강동구,10300,상일동,1,대지,0519,0000,고덕아르테온,2025-03-04,185000,84.94,0.0,13.0,,,2020,아파트,중개거래,서울 강동구
2025,11650,서초구,10800,서초동,1,대지,1338,0021,코리아비지니스센타,2025-03-04,19000,30.0,42.83,18.0,,,1991,오피스텔,중개거래,경기 안양시 동안구
2025,11680,강남구,11800,도곡동,1,대지,0527,0000,도곡렉슬,2025-03-04,345000,84.998,0.0,5.0,,,2006,아파트,중개거래,서울 강남구
2025,11650,서초구,10800,서초동,1,대지,1685,0000,삼풍아파트,2025-03-04,300000,79.47,0.0,11.0,,,1988,아파트,중개거래,서울 서초구
2025,11290,성북구,13700,상월곡동,1,대지,0101,0000,동아에코빌,2025-03-04,72000,84.97,0.0,12.0,,,2003,아파트,중개거래,서울 성북구
2025,11740,강동구,10700,암사동,1,대지,0414,0002,롯데캐슬퍼스트,2025-03-04,149000,84.81,0.0,28.0,,,2008,아파트,중개거래,서울 강동구
2025,11320,도봉구,10600,방학동,1,대지,0444,0031,대원그린아파트,2025-03-04,24000,46.86,0.0,1.0,,,1987,아파트,중개거래,서울 도봉구
2025,11290,성북구,13300,정릉동,1,대지,0373,0014,삼성그린빌라(373-14),2025-03-04,26500,60.39,35.0,2.0,,,2009,연립다세대,중개거래,서울 성북구
2025,11290,성북구,13900,석관동,1,대지,0010,0000,두산,2025-03-04,60000,54.55,0.0,20.0,,,1998,아파트,중개거래,"서울 노원구, 서울 성북구"
2025,11440,마포구,12500,성산동,1,대지,0590,0001,상암 두산위브센티움,2025-03-04,15900,23.24,33.13,13.0,,,2013,오피스텔,중개거래,서울 마포구
2025,11140,중구,16200,신당동,1,대지,0844,0000,남산타운,2025-03-04,139800,84.88,0.0,13.0,,,2002,아파트,중개거래,"서울 성동구, 서울 중구"
2025,11230,동대문구,10500,답십리동,1,대지,0497,0023,청계푸르지오시티,2025-03-04,13500,18.92,0.0,4.0,,,2015,아파트,중개거래,서울 동대문구
2025,11650,서초구,10200,양재동,1,대지,0305,0006,더하우스,2025-03-04,55000,65.31,38.0,2.0,,,2011,연립다세대,직거래,
2025,11590,동작구,10100,노량진동,,,,,,2025-03-04,150500,49.59,83.0,0.0,,,1969,단독다가구,중개거래,서울 동작구
2025,11680,강남구,11400,일원동,1,대지,0615,0001,개포한신,2025-03-04,197000,82.3,0.0,7.0,,,1984,아파트,중개거래,서울 강남구
2025,11710,송파구,10800,문정동,1,대지,0622,0000,송파한화오벨리스크,2025-03-04,60800,59.03,75.992,14.0,,,2013,오피스텔,중개거래,서울 송파구
2025,11530,구로구,10200,구로동,1,대지,0110,0005,구로하우비,2025-03-04,48000,98.99,136.83,5.0,,,2004,오피스텔,중개거래,서울 구로구
2025,11350,노원구,10500,상계동,1,대지,1320,0000,미라보(성림),2025-03-04,39500,60.0,0.0,15.0,,,2006,아파트,중개거래,서울 도봉구
2025,11530,구로구,10100,신도림동,1,대지,0644,0000,동아2,2025-03-04,109000,84.908,0.0,4.0,,,2000,아파트,중개거래,서울 구로구
2025,11320,도봉구,10500,쌍문동,1,대지,0160,0000,미라보,2025-03-04,41000,59.96,0.0,10.0,,,1995,아파트,중개거래,서울 도봉구
2025,11215,광진구,10300,구의동,1,대지,0611,0000,구의현대2단지,2025-03-04,158500,84.86,0.0,9.0,,,1996,아파트,중개거래,서울 광진구
2025,11740,강동구,10300,상일동,1,대지,0476,0000,중앙하이츠,2025-03-04,100000,84.23,0.0,10.0,,,1992,아파트,중개거래,서울 강동구
2025,11680,강남구,10300,개포동,1,대지,1282,0000,개포래미안포레스트,2025-03-04,290000,84.86,0.0,5.0,,,2020,아파트,중개거래,서울 강남구
2025,11230,동대문구,10200,용두동,1,대지,0779,0000,신동아,2025-03-04,64000,58.59,0.0,10.0,,,1994,아파트,직거래,
2025,11410,서대문구,11900,북가좌동,1,대지,0074,0089,더플레이스,2025-03-04,33000,48.1,30.0,2.0,,,2019,연립다세대,중개거래,서울 서대문구
2025,11500,강서구,10300,화곡동,1,대지,1111,0004,포유,2025-03-04,18000,26.6,42.15,14.0,,,2018,오피스텔,중개거래,서울 강서구
2025,11710,송파구,10100,잠실동,1,대지,0299,0012,(299-12),2025-03-04,43000,46.08,27.0,2.0,,,2005,연립다세대,중개거래,서울 송파구
2025,11740,강동구,10200,고덕동,1,대지,0688,0000,래미안힐스테이트고덕,2025-03-04,170000,84.88,0.0,24.0,,,2016,아파트,중개거래,서울 강동구
2025,11680,강남구,11500,수서동,1,대지,0795,0000,강남데시앙포레,2025-03-04,173000,84.96,0.0,4.0,,,2014,아파트,중개거래,서울 강남구
2025,11560,영등포구,11100,당산동1가,1,대지,0016,0001,진로,2025-03-04,145000,162.21,0.0,7.0,,,1997,아파트,중개거래,서울 영등포구
2025,11200,성동구,11400,성수동1가,1,대지,0714,0000,금호,2025-03-04,165000,84.98,0.0,12.0,,,2003,아파트,중개거래,서울 성동구
2025,11590,동작구,10100,노량진동,1,대지,0323,0000,우성,2025-03-04,91700,59.82,0.0,15.0,,,1997,아파트,중개거래,서울 동작구
2025,11215,광진구,10400,광장동,1,대지,0188,0002,포제스 한강,2025-03-04,350000,84.982,0.0,4.0,분양권,,0,아파트,중개거래,서울 동대문구
2025,11560,영등포구,13200,신길동,1,대지,4969,0000,힐스테이트클래시안,2025-03-04,128000,59.91,0.0,8.0,,,2020,아파트,중개거래,서울 영등포구
2025,11215,광진구,10400,광장동,1,대지,0570,0000,상록타워아파트,2025-03-04,72000,49.65,0.0,9.0,,,1997,아파트,중개거래,서울 광진구
2025,11440,마포구,10200,공덕동,1,대지,0011,0164,리드빌라,2025-03-04,46000,53.19,31.0,4.0,,,1994,연립다세대,중개거래,서울 마포구
2025,11530,구로구,10100,신도림동,1,대지,0640,0000,신성은하수,2025-03-04,88000,84.42,0.0,8.0,,,1997,아파트,중개거래,서울 구로구
2025,11680,강남구,10800,논현동,1,대지,0022,0000,신동아(22),2025-03-04,200000,114.34,0.0,9.0,,,1997,아파트,중개거래,서울 강남구
2025,11470,양천구,10200,목동,1,대지,0966,0000,목동에버하임,2025-03-04,43000,41.06,0.0,4.0,,,2019,아파트,중개거래,서울 양천구
2025,11320,도봉구,10600,방학동,1,대지,0271,0001,신동아아파트1,2025-03-04,50000,84.87,0.0,7.0,,,1986,아파트,중개거래,"서울 강북구, 서울 도봉구"
2025,11350,노원구,10300,공릉동,1,대지,0109,0000,비선아파트,2025-03-04,42300,48.6,0.0,6.0,,,1999,아파트,중개거래,"경남 창원시 진해구, 서울 노원구"
2025,11470,양천구,10200,목동,1,대지,0904,0000,목동신시가지4,2025-03-04,275000,122.91,0.0,4.0,,,1986,아파트,중개거래,서울 양천구
2025,11320,도봉구,10600,방학동,1,대지,0271,0001,신동아아파트1,2025-03-04,44000,70.62,0.0,7.0,,,1986,아파트,중개거래,서울 도봉구
2025,11740,강동구,10800,성내동,1,대지,0460,0000,몽촌토성,2025-03-04,70000,84.82,0.0,1.0,,,1993,아파트,중개거래,경기 남양주시
2025,11380,은평구,10700,응암동,1,대지,0577,0007,아르지움주상복합,2025-03-04,65900,56.06,0.0,13.0,,,2024,아파트,직거래,
